26	1515	57
26	40	50
27	80	118
27	2316	81
27	2962	72
27	5207	71
27	5547	67
27	782	64
27	4103	58
27	5043	55
27	4151	47
27	5613	46
27	2106	44
27	2192	42
27	2424	37
27	1438	37
27	2531	36
28	4614	24
28	3735	20
28	28	16
28	1080	13
28	1397	11
28	688	7
28	4960	5
28	3568	1
28	1520	1
29	4613	17
29	2956	14
29	3400	10
29	2064	10
29	3855	10
29	4717	10
29	2440	9
29	1520	9
29	142	9
29	3686	8
29	5217	8
29	4716	7
29	444	6
29	2147	5
29	1806	5
30	1637	11
30	1438	9
30	2570	9
30	4550	8
30	2985	8
30	1854	7
30	4816	7
30	2983	7
30	906	6
30	5549	6
30	5429	6
30	2523	6
30	123	4
30	3566	3
30	3573	2
31	191	18
31	25	8
31	746	7
31	4137	6
31	312	5
31	80	5
31	240	4
31	5479	3
31	2531	2
31	2535	1
31	2316	1
32	3004	382
32	3708	288
32	2033	209
32	2316	186
32	3772	173
32	2962	146
32	2192	145
32	3173	130
32	243	113
32	1577	106
32	649	102
32	5613	99
32	3777	93
32	1799	92
32	2476	90
34	5519	58
34	3729	26
34	1006	24
34	2911	24
34	1563	17
34	3004	16
34	3735	15
34	3870	14
34	565	10
34	2281	10
34	3708	9
34	3173	9
34	4183	9
34	2425	9
34	649	8
35	3383	17
35	935	10
35	282	10
35	540	9
35	746	9
35	2250	8
35	1515	8
35	2222	6
35	5056	5
35	2192	4
35	4532	4
35	871	3
36	2889	10
36	2478	8
36	1586	7
36	2316	7
36	1848	6
36	2617	6
37	2316	30
37	37	28
37	40	27
37	4151	26
37	5547	26
37	3962	25
37	2424	25
37	3686	24
37	2889	23
37	2064	22
37	435	22
37	1135	21
37	225	21
37	571	19
37	4376	19
38	2316	42
38	4151	20
38	1343	18
38	1401	15
38	4102	15
38	114	13
38	3753	10
38	5105	10
38	2932	9
38	568	9
38	3962	9
38	4991	9
38	4997	9
38	5092	9
38	2962	9
40	4151	913
40	2316	299
40	3004	286
40	40	202
40	2962	164
40	2424	150
40	2192	133
40	1325	120
40	782	112
40	3962	106
40	5547	105
40	3708	99
40	80	98
40	2983	88
40	2980	87
41	3335	9
41	1505	9
41	4893	7
41	2316	7
41	3809	7
41	4851	6
41	3142	5
41	4678	4
41	4559	3
41	3918	3
41	3811	1
41	1380	1
42	2316	22
42	4151	19
42	1715	10
42	2005	10
42	5401	9
42	273	9
42	3762	9
42	386	9
42	4561	9
42	1411	8
42	3498	8
42	2588	8
42	5562	7
42	2424	7
42	3436	6
43	2127	9
43	1209	7
43	2316	7
43	3004	5
43	3568	4
43	630	3
43	3551	2
43	1401	1
44	906	10
44	2281	9
44	305	8
44	4198	7
44	4412	7
44	2486	6
44	142	5
44	4624	5
44	455	3
44	4750	1
44	5207	1
45	5613	18
45	2281	12
45	2192	12
45	5064	10
45	4496	10
45	4408	10
45	4014	10
45	3195	10
45	1614	9
45	2172	9
45	1439	9
45	4403	9
45	1680	8
45	3004	8
45	2250	8
46	4470	20
46	1915	18
46	2440	17
46	3820	15
46	3762	14
46	1976	10
46	142	10
46	1911	8
46	3522	8
46	2250	7
46	1565	5
46	4138	5
46	3566	2
47	5503	18
47	5613	12
47	2193	10
47	5091	9
47	4102	9
47	2064	9
47	79	8
47	4337	8
47	26	7
47	3689	7
47	320	6
47	3501	6
47	3384	5
47	391	5
47	3874	4
48	1438	28
48	2192	18
48	2411	15
48	3880	13
48	2588	11
48	1680	11
48	2316	10
48	2250	10
48	1524	10
48	1374	9
48	268	9
48	5590	9
48	2531	9
48	3957	9
48	2147	9
49	2193	10
49	2250	9
49	4374	8
49	1604	7
49	5228	7
49	1520	6
49	1229	5
49	1538	5
49	2411	4
49	4376	2
49	1524	1
49	5613	1
50	80	84
50	2309	51
50	2316	31
50	5613	27
50	2064	20
50	50	20
50	5620	19
50	2962	19
50	4487	18
50	5228	15
50	5356	15
50	5547	14
50	1785	13
50	2206	13
50	4160	12
51	2992	10
51	1213	9
51	4151	7
51	1438	6
51	40	5
51	5228	5
51	3380	4
51	4374	4
51	5319	3
51	129	2
51	5565	1
52	2316	18
52	3568	12
52	5237	10
52	4238	10
52	5618	9
52	5550	9
52	1939	9
52	1492	8
52	4386	8
52	80	7
52	4964	6
52	2222	6
52	758	6
52	518	5
52	3664	5
53	3745	45
53	1438	18
53	435	14
53	266	13
53	391	13
53	4229	12
53	3626	10
53	1565	10
53	18	10
53	4572	10
53	5401	10
53	5083	10
53	4998	10
53	3933	10
53	3936	10
54	1108	9
54	3521	9
54	5547	8
54	572	8
54	70	7
54	3115	7
54	5544	5
54	2873	5
54	3540	4
54	181	3
54	4151	3
54	2064	3
54	40	2
54	5351	2
54	243	2
55	3633	10
55	2605	9
55	2347	9
55	5547	8
55	1453	8
55	2052	6
55	1199	6
55	2749	2
55	4133	2
55	2098	1
56	5613	16
56	2316	13
56	2192	11
56	444	10
56	264	10
56	878	9
56	1658	9
56	1346	7
56	1594	6
56	5392	6
56	15	5
56	1791	5
56	1942	5
56	2556	5
56	3657	4
57	1924	10
57	2316	10
57	1041	7
57	50	7
57	2151	6
57	2147	5
57	4574	3
57	2605	3
57	333	1
58	783	32
58	4864	24
58	4410	22
58	3004	20
58	2521	18
58	4377	17
58	3664	16
58	3813	15
58	243	11
58	3759	10
58	692	10
58	1437	10
58	2564	10
58	4749	10
58	5087	10
59	3004	73
59	2192	63
59	4453	62
59	1438	53
59	565	48
59	68	34
59	2064	27
59	5315	26
59	2316	25
59	5092	24
59	2411	24
59	4198	22
59	740	20
59	2968	20
59	5613	18
60	71	10
60	3056	10
60	435	10
60	4355	9
60	4190	8
60	446	8
60	2453	7
60	2192	7
60	5079	6
60	1458	6
60	3792	6
60	240	5
60	2350	5
60	2206	4
60	4172	3
61	2486	9
61	611	9
61	1350	8
61	4613	8
61	4815	7
61	3004	7
61	1988	6
61	5465	6
61	3668	6
61	3650	4
61	899	4
61	3571	3
61	2385	3
61	4023	2
61	2872	2
62	444	10
62	2399	8
62	2638	8
62	2296	7
62	1921	6
62	2491	6
62	3954	4
62	4074	3
63	5442	9
63	5438	8
63	5561	8
63	3571	6
63	4166	4
63	4167	3
63	2646	2
64	3056	10
64	2064	8
64	2265	8
64	3004	7
64	1320	5
64	5330	5
64	1492	4
64	227	2
65	1461	17
65	5449	17
65	1581	10
65	2798	9
65	1575	8
65	2565	5
65	4791	5
65	4214	4
65	3123	3
65	4491	3
65	4096	1
66	3192	20
66	200	16
66	2949	10
66	2281	10
66	2784	9
66	1890	9
66	1610	9
66	1607	9
66	3004	8
66	599	8
66	2064	7
66	2068	7
66	1364	7
66	1438	7
66	2414	6
67	935	61
67	5347	29
67	4100	24
67	5346	24
67	3972	21
67	2541	17
67	959	15
67	1492	14
67	4238	14
67	4396	14
67	444	14
67	3704	10
67	4591	10
67	2233	10
67	3122	9
68	2064	47
68	1565	39
68	444	38
68	59	34
68	1520	32
68	4594	29
68	2192	27
68	1752	27
68	5043	27
68	4690	26
68	1994	26
68	4687	26
68	142	25
68	3004	25
68	2968	23
69	2540	17
69	1093	10
69	991	10
69	5228	10
69	5613	9
69	3962	9
69	1492	9
69	5226	8
69	5590	8
69	4343	8
69	4383	7
69	1162	7
69	4151	7
69	4219	7
69	1189	6
70	2873	16
70	4178	13
70	3521	13
70	3449	9
70	3042	8
70	181	7
70	54	7
70	1373	6
70	5569	6
70	2794	5
70	5438	5
70	1108	5
70	3115	3
70	4127	3
70	2281	3
71	3004	121
71	2424	76
71	3972	55
71	2753	47
71	2316	42
71	4160	40
71	1210	39
71	2192	38
71	4151	37
71	3708	31
71	2476	31
71	3101	31
71	2523	31
71	1453	30
71	3860	30
72	1319	9
72	4286	9
72	4102	7
72	3877	6
72	3115	5
72	26	3
72	1565	2
72	5281	1
73	4102	24
73	2192	20
73	2570	20
73	75	18
73	5228	15
73	5281	12
73	4183	10
73	2245	10
73	872	10
73	4295	9
73	3634	9
73	1492	9
73	2186	8
73	1408	8
73	1949	8
74	1617	10
74	4336	9
74	1765	6
74	2402	5
74	3772	5
74	32	3
74	5616	3
74	2361	2
74	129	1
75	2872	19
75	4102	19
75	2570	18
75	73	18
75	1699	15
75	5547	14
75	3004	11
75	5228	10
75	3842	10
75	1525	10
75	4240	10
75	1408	9
75	2424	9
75	5281	9
75	1467	9
76	4413	27
76	76	18
76	444	18
76	4151	17
76	2198	16
76	5590	16
76	2078	16
76	1534	15
76	4111	15
76	2096	15
76	2271	13
76	3847	13
76	2227	12
76	538	11
76	2288	10
77	2097	10
77	5087	10
77	2098	8
77	3408	8
77	2710	4
77	1849	2
77	4100	2
77	3622	1
78	2973	9
78	3197	9
78	1678	7
78	3518	7
78	2262	5
78	4528	5
78	2216	3
78	2424	3
78	1663	1
78	4488	1
79	80	91
79	3384	70
79	3004	49
79	3137	41
79	5613	36
79	5043	31
79	3614	28
79	3136	27
79	2962	23
79	3962	20
79	2424	16
79	2564	14
79	2976	14
79	1849	13
79	2455	12
80	3004	375
80	80	282
80	2316	276
80	2962	275
80	5547	229
80	2424	219
80	2192	198
80	435	176
80	3708	171
80	3870	171
80	1437	168
80	2064	163
80	1135	157
80	5613	150
80	4160	145
81	2316	21
81	5091	13
81	2005	10
81	25	10
81	2889	9
81	1401	7
81	5399	7
81	3804	5
81	5485	5
81	5613	5
81	935	5
81	2564	3
81	1657	3
81	3610	2
81	2549	1
82	4536	10
82	1437	10
82	5456	9
82	3419	9
82	444	8
82	1325	8
82	2789	7
82	5613	7
82	3903	6
82	4043	6
82	1883	5
82	832	4
82	4171	4
82	3759	3
82	1492	3
83	4149	10
83	1679	8
83	2316	8
83	5309	6
83	3930	6
83	3853	4
83	165	3
83	4146	3
83	3568	2
83	619	1
84	5613	17
84	4438	9
84	5143	8
84	109	6
84	5106	6
84	1194	5
84	862	4
84	5299	3
84	2983	1
85	3004	18
85	756	16
85	4036	14
85	770	11
85	1360	10
85	3076	9
85	1568	9
85	191	9
85	5590	8
85	2199	7
85	5207	6
85	1971	6
85	1417	5
85	1894	5
85	2193	4
86	2288	34
86	2193	32
86	1325	32
86	3708	21
86	2597	20
86	3777	18
86	5312	17
86	3772	15
86	1459	15
86	191	13
86	4439	10
86	2807	10
86	3498	10
86	190	10
86	1869	10
87	2590	18
87	505	10
87	18	10
87	1343	7
87	1656	7
87	1515	6
87	3324	6
87	2138	5
87	1933	4
87	4687	4
87	1516	3
87	1899	2
87	4160	2
88	2192	10
88	3601	10
88	5613	10
88	4893	9
88	3173	9
88	2513	8
88	2588	8
88	3077	6
88	4269	6
88	3417	6
88	2172	6
88	331	4
88	3000	4
88	40	4
88	1162	3
89	3842	17
89	2316	16
89	3417	15
89	2168	15
89	4160	14
89	4335	13
89	3421	10
89	5613	10
89	4336	10
89	5463	10
89	3880	9
89	5207	8
89	3056	8
89	189	7
89	2041	7
91	91	80
91	3762	55
91	1752	46
91	3004	43
91	1093	40
91	3780	33
91	2089	28
91	3123	26
91	80	25
91	650	24
91	5613	23
91	2192	23
91	2281	20
91	2865	19
91	5351	19
92	591	13
92	2453	12
92	2147	10
92	2476	10
92	3004	10
92	2316	9
92	4467	8
92	5613	7
92	3421	7
92	4190	7
92	4892	6
92	5599	6
92	3772	5
92	1058	4
92	891	3
93	2316	44
93	225	40
93	266	38
93	3004	36
93	3408	29
93	4160	26
93	2962	21
93	3708	19
93	444	18
93	868	15
93	1100	15
93	2046	14
93	2722	14
93	3936	13
93	3709	13
94	2316	39
94	1342	27
94	94	26
94	4183	26
94	4103	18
94	1492	17
94	1646	17
94	3126	14
94	25	14
94	444	12
94	2192	12
94	3432	10
94	4506	10
94	3780	10
94	5228	10
95	3958	10
95	4169	10
95	3077	9
95	2811	8
95	5297	7
95	2316	6
95	264	6
95	4893	5
95	2852	4
95	5278	3
95	5485	2
96	2316	22
96	3563	20
96	4160	20
96	1679	12
96	1097	12
96	5146	10
96	3385	10
96	5613	10
96	18	10
96	2172	10
96	225	9
96	2041	9
96	2671	9
96	2784	9
96	4102	8
97	1051	10
97	3050	10
97	1971	9
97	1025	8
97	738	7
97	5613	6
97	2636	5
97	837	5
97	4991	3
97	5355	2
97	1089	1
98	4143	10
98	3195	10
98	4126	9
98	1910	8
98	4575	7
98	4686	6
98	2457	5
98	773	4
98	3686	4
98	1543	3
98	5117	3
98	321	2
98	1202	2
98	2087	1
99	3571	12
99	3319	9
99	1308	7
99	5282	6
99	3492	4
99	5065	4
99	4317	3
99	5613	2
99	1601	1
100	1247	8
100	3469	8
100	4306	5
100	2570	3
100	4724	3
100	3440	1
100	4288	1
101	3327	12
101	3762	10
101	4962	9
101	2316	8
101	3004	8
101	4723	8
101	2564	7
101	4487	6
101	1563	6
101	1759	5
101	1056	4
101	1623	3
101	3137	3
101	3735	2
101	3708	2
102	2316	50
102	444	28
102	3004	26
102	1415	24
102	266	18
102	2100	15
102	2424	12
102	3551	12
102	4102	10
102	435	10
102	941	10
102	4982	10
102	1763	10
102	530	10
102	5574	10
103	5603	45
103	2316	18
103	2537	18
103	4152	17
103	2788	15
103	2588	15
103	1799	12
103	5215	12
103	5485	10
103	40	9
103	5567	9
103	5568	9
103	3475	8
103	3004	8
103	4335	7
104	5613	29
104	2588	22
104	2424	14
104	3004	13
104	1352	13
104	5547	12
104	2912	10
104	3076	10
104	3195	10
104	4105	10
104	2198	10
104	2092	10
104	5319	10
104	5583	10
104	4151	9
105	4072	27
105	3004	19
105	1520	18
105	1563	16
105	2226	15
105	3173	14
105	1996	10
105	3664	10
105	2112	10
105	191	9
105	3759	9
105	4863	9
105	4420	9
105	3321	8
105	1417	8
106	2250	44
106	3957	37
106	3004	24
106	2380	20
106	4413	17
106	3860	16
106	2212	15
106	2064	13
106	3101	11
106	1505	10
106	2219	10
106	4334	10
106	3753	10
106	2531	9
106	4074	9
107	1080	48
107	1662	24
107	4524	24
107	107	20
107	10	4
107	885	4
108	1330	9
108	2147	9
108	2097	8
108	5376	7
108	4172	6
108	5463	6
108	2193	4
108	3598	4
108	2064	2
108	4198	1
109	2980	17
109	2962	15
109	5613	14
109	5456	13
109	2586	12
109	3173	11
109	1194	10
109	1831	10
109	2753	10
109	5118	9
109	4151	9
109	1849	9
109	906	8
109	3842	8
109	4438	8
110	1746	33
110	2349	17
110	861	14
110	5349	11
110	5457	10
110	2192	10
110	3441	9
110	3611	9
110	676	8
110	3708	8
110	2961	7
110	3056	7
110	1125	5
110	3762	5
110	2962	5
111	1495	10
111	5613	10
111	1987	9
111	435	9
111	4224	9
111	2970	8
111	2453	8
111	2853	7
111	3579	7
111	3632	7
111	1939	6
111	766	5
111	4936	5
111	4334	5
111	246	4
112	2192	9
112	2889	8
112	1680	7
112	3570	7
112	1860	6
112	1242	4
112	5547	4
112	2424	3
112	3581	2
113	4106	10
113	766	9
113	4879	9
113	1601	8
113	391	8
113	2669	7
113	4506	7
113	990	6
113	5442	6
113	3091	6
113	2398	6
113	1342	6
113	4267	5
113	4740	5
113	27	4
114	114	92
114	2316	42
114	444	36
114	649	29
114	4226	24
114	191	21
114	1438	16
114	5290	15
114	5105	15
114	2309	14
114	3004	14
114	4680	14
114	2889	13
114	38	13
114	3551	12
115	165	15
115	3198	10
115	5010	9
115	266	9
115	4930	7
115	4254	7
115	2378	6
115	1785	6
115	530	5
115	5319	4
115	3570	3
115	2409	3
115	2889	2
115	772	2
115	3745	1
116	3972	15
116	2064	14
116	5095	11
116	1551	10
116	3441	10
116	2193	10
116	71	9
116	2983	9
116	2641	9
116	2882	8
116	3992	8
116	1785	8
116	5563	8
116	2106	8
116	1826	7
117	697	15
117	435	10
117	5346	9
117	5613	8
117	2309	8
117	1174	7
117	1927	6
117	1097	6
117	2334	5
117	3319	5
117	3581	5
117	1014	4
117	1330	4
117	3972	3
117	3762	3
118	1437	24
118	4737	15
118	3545	15
118	2872	11
118	1092	9
118	118	8
118	700	7
118	1163	7
118	4412	6
118	4758	6
118	2590	4
118	3335	3
118	4230	3
118	979	2
118	3539	2
119	5278	10
119	4183	10
119	5461	9
119	3804	9
119	3680	6
119	2250	6
119	4386	5
119	2347	3
119	363	2
119	2301	2
119	2198	1
120	1401	9
120	5219	8
120	5043	7
120	2042	5
120	2962	3
120	3962	3
120	4561	3
121	3004	25
121	129	17
121	3860	9
121	3793	9
121	264	8
121	3708	7
121	2713	7
121	5495	6
121	4245	6
121	633	4
121	749	4
121	5204	3
121	2983	2
121	611	2
121	694	2
122	1192	10
122	5302	9
122	3374	9
122	2346	8
122	2558	7
122	4022	7
122	599	6
122	3162	5
122	5408	4
122	514	3
122	4249	2
122	3985	1
122	2889	1
123	2476	17
123	2424	12
123	4336	10
123	2192	10
123	4045	10
123	2657	9
123	782	9
123	3305	9
123	1684	9
123	2523	9
123	307	8
123	2980	8
123	240	8
123	2722	8
123	3793	8
124	3475	16
124	3056	11
124	4678	10
124	3543	10
124	2666	10
124	5343	10
124	337	10
124	2983	9
124	5504	9
124	3960	9
124	4102	9
124	4253	9
124	3984	8
124	2669	8
124	4920	8
125	1093	50
125	3004	39
125	935	34
125	2992	26
125	2233	25
125	2501	23
125	3650	23
125	2962	23
125	1806	23
125	1492	21
125	3475	21
125	125	18
125	3173	18
125	2525	18
125	2564	17
126	1199	10
126	2217	9
126	1411	9
126	2250	9
126	5083	8
126	2529	8
126	3173	8
126	2305	7
126	5613	7
126	2920	7
126	3539	7
126	4670	6
126	4161	6
126	3613	5
126	2889	4
127	4997	9
127	2887	9
127	2689	8
127	2885	8
127	1438	7
127	1135	6
127	5615	5
127	4117	4
127	1261	4
127	3709	2
127	5553	2
127	5565	1
128	938	17
128	1413	17
128	2135	17
128	2582	17
128	435	15
128	3708	13
128	128	12
128	4198	9
128	450	7
128	1047	5
128	2048	4
128	2064	2
128	4352	1
128	1048	1
129	4561	79
129	3004	78
129	2424	77
129	1632	75
129	40	74
129	129	68
129	1242	64
129	5204	64
129	1093	59
129	2316	54
129	5547	50
129	2193	45
129	4095	44
129	4396	43
129	6	42
130	5565	10
130	3551	8
130	859	8
130	318	7
130	2511	5
130	5262	3
130	129	3
130	4975	1
131	1135	10
131	1427	10
131	2094	9
131	3708	9
131	4334	8
131	3693	7
131	3101	6
131	680	6
131	2899	4
131	190	2
131	2440	2
131	2424	1
132	2390	10
132	3686	10
132	4074	10
132	2094	9
132	444	8
132	2424	8
132	3638	8
132	5547	7
132	3886	7
132	3004	7
132	2895	7
132	2621	7
132	1563	7
132	450	6
132	2147	5
133	2378	10
133	399	9
133	2316	7
133	1934	5
133	3195	4
133	2590	4
133	5491	3
133	3670	2
133	4172	1
134	2316	68
134	3004	21
134	2992	20
134	4043	18
134	3708	17
134	4128	15
134	5456	13
134	2588	13
134	1484	12
134	3825	11
134	3770	10
134	5463	10
134	3101	9
134	4756	9
134	242	9
135	4383	14
135	737	12
135	2072	9
135	991	5
135	1097	4
135	3516	4
135	3313	2
135	2673	1
136	2316	13
136	3708	11
136	1325	10
136	2675	10
136	2337	9
136	2641	9
136	2992	8
136	1525	7
136	1831	7
136	3516	7
136	1330	6
136	4750	6
136	1854	6
136	2410	4
136	4172	4
137	907	13
137	1451	10
137	2491	8
137	4530	8
137	5204	6
137	4183	5
137	1563	3
137	3854	1
138	2316	16
138	3123	10
138	4778	10
138	1107	9
138	5328	9
138	2962	9
138	2041	8
138	4912	8
138	2992	8
138	2364	8
138	2590	7
138	25	7
138	5207	7
138	746	6
138	80	6
139	4100	20
139	3004	17
139	5330	15
139	2205	14
139	1163	13
139	684	10
139	1370	10
139	3480	10
139	3919	10
139	196	10
139	5355	10
139	3178	9
139	1110	9
139	3000	9
139	2052	9
140	27	9
140	3816	8
140	2106	6
140	3708	6
140	3004	5
140	4396	4
140	5590	4
140	2268	2
140	5087	2
141	444	10
141	3152	10
141	512	8
141	1520	8
141	1208	6
141	3559	5
141	4026	5
141	3544	4
141	3868	4
141	3163	3
141	1492	3
141	2054	1
141	1612	1
142	3004	303
142	2064	121
142	2192	106
142	2424	75
142	3037	64
142	2895	63
142	2801	62
142	1453	56
142	1565	52
142	2440	49
142	4716	49
142	266	43
142	2316	42
142	2597	41
142	5526	40
143	5399	8
143	2065	7
143	3871	6
143	4487	5
143	1525	1
144	1381	8
144	1922	8
144	3123	8
144	4052	6
144	1308	5
144	1506	2
144	2089	2
145	1128	10
145	1838	9
145	2192	9
145	1253	7
145	2570	6
145	5160	5
145	4731	4
145	2556	3
145	1352	2
145	863	1
146	2192	10
146	5382	9
146	4337	9
146	4131	9
146	5358	8
146	4183	8
146	3466	8
146	4998	7
146	3631	7
146	3943	7
146	1342	6
146	4102	6
146	3711	5
146	3741	5
146	1351	5
147	2316	12
147	4290	9
147	1596	7
147	5613	7
147	2634	6
147	317	5
147	2819	4
147	5179	2
147	4168	1
148	988	10
148	2549	9
148	2372	8
148	4750	8
148	3709	7
148	5574	5
148	240	3
148	554	2
148	659	2
150	1135	24
150	3004	16
150	2751	16
150	435	13
150	2398	12
150	3624	11
150	1163	11
150	1905	10
150	2619	10
150	2771	10
150	5484	9
150	1651	8
150	1321	7
150	2980	7
150	3587	7
151	40	9
151	3473	9
151	4241	8
151	2160	7
151	2531	7
151	3687	4
151	433	4
151	3123	2
151	4124	2
151	2169	1
152	5117	14
152	4716	10
152	1438	10
152	2706	10
152	792	10
152	4107	9
152	4043	9
152	5278	9
152	5319	9
152	756	9
152	2927	9
152	1132	9
152	2078	9
152	1890	8
152	1188	8
153	5613	25
153	3954	15
153	1097	10
153	3762	10
153	1871	10
153	1392	10
153	5546	9
153	2480	9
153	1437	9
153	2506	8
153	4160	8
153	1380	8
153	2316	7
153	2192	7
153	4626	7
154	1325	166
154	3004	124
154	1437	123
154	2983	78
154	302	72
154	3962	66
154	3686	61
154	2309	58
154	2316	56
154	4091	54
154	2424	54
154	2147	53
154	154	52
154	1492	51
154	4160	45
155	154	15
155	1437	11
155	1107	9
155	630	9
155	2169	9
155	2192	9
155	1948	8
155	1162	7
155	2316	7
155	4091	7
155	1492	7
155	4714	5
155	4335	4
155	5456	4
155	3708	4
156	2147	35
156	3004	33
156	3762	27
156	2288	20
156	2453	19
156	611	18
156	1921	17
156	630	16
156	3708	14
156	1870	14
156	1014	13
156	1135	13
156	5613	13
156	1520	12
156	518	12
157	926	10
157	2702	10
157	4183	8
157	2480	7
157	2453	7
157	2597	6
157	584	6
157	2414	5
157	3972	4
157	626	3
157	3777	1
157	4026	1
159	2147	25
159	3762	24
159	444	17
159	5225	10
159	4991	10
159	2288	10
159	166	9
159	2723	9
159	4594	9
159	5219	9
159	749	9
159	4316	8
159	4160	8
159	3793	8
159	2556	7
160	803	9
160	1987	9
160	2250	9
160	3639	8
160	1565	8
160	2186	8
160	5613	7
160	5618	7
160	1515	7
160	3004	6
160	3803	6
160	982	6
160	5604	5
160	3308	5
160	1904	5
161	5217	18
161	161	18
161	191	12
161	305	11
161	3162	11
161	162	10
161	3775	10
161	1325	10
161	1390	9
161	5311	9
161	615	8
161	2192	8
161	444	7
161	3004	6
161	1163	6
162	305	11
162	161	10
162	5311	10
162	1325	9
162	1390	8
162	3004	7
162	1352	6
162	444	6
162	5547	5
162	1431	3
162	3358	1
163	3551	13
163	266	13
163	1133	10
163	3540	9
